id2,y,x,w
465,56.7497,-0.3613,1.8168
465,63.2554,1.2476,1.8168
466,52.4778,-1.2567,-1.0896
466,57.8215,0.6469,-1.0896
466,57.8127,0.1080,-1.0896
466,42.9507,-2.8615,-1.0896
466,52.1398,-1.3000,-1.0896
466,57.5514,-0.1436,-1.0896
466,61.0046,0.7883,-1.0896
466,52.0032,-0.9290,-1.0896
466,58.4626,0.5842,-1.0896
466,58.1387,0.3276,-1.0896
467,48.5105,0.6705,0.4514
467,48.2428,0.9811,0.4514
467,49.5099,-0.1804,0.4514
467,47.9269,-1.2604,0.4514
467,48.2315,0.7269,0.4514
467,48.0643,0.7144,0.4514
467,45.8274,0.0793,0.4514
467,47.7390,-1.1571,0.4514
467,50.3404,0.0380,0.4514
467,45.3071,-1.0981,0.4514
468,53.0020,0.6795,-0.4056
468,50.8214,0.0015,-0.4056
468,50.6241,0.3079,-0.4056
468,57.6874,1.1176,-0.4056
468,62.0937,1.6198,-0.4056
468,46.4220,-0.3988,-0.4056
468,56.9832,0.9761,-0.4056
468,60.2522,1.4464,-0.4056
468,59.7550,1.1889,-0.4056
468,45.2915,-0.3154,-0.4056
469,46.3000,0.4335,0.2052
469,48.1849,-0.2739,0.2052
469,45.2095,0.4161,0.2052
469,43.1692,1.0052,0.2052
469,48.1345,-0.1872,0.2052
469,42.5574,1.1013,0.2052
469,46.5188,0.1988,0.2052
469,50.0478,-0.7734,0.2052
469,48.8016,-0.9151,0.2052
469,47.9696,-0.1536,0.2052
470,47.7920,0.7426,-0.5826
470,47.2833,0.5373,-0.5826
470,34.8253,-1.3317,-0.5826
470,36.6322,-0.9121,-0.5826
470,35.7384,-0.8876,-0.5826
470,49.9063,0.7395,-0.5826
470,41.2729,-0.4528,-0.5826
470,45.6699,0.2290,-0.5826
470,35.5196,-1.4702,-0.5826
470,40.8823,-0.6589,-0.5826
471,69.9898,-1.0392,1.3531
471,76.1554,0.5246,1.3531
471,73.1911,0.0355,1.3531
471,69.7897,-0.3417,1.3531
471,55.8186,-3.2747,1.3531
471,59.6798,-2.2557,1.3531
471,69.1313,-0.7052,1.3531
471,72.1121,-0.5880,1.3531
471,65.4822,-1.5965,1.3531
471,66.9886,-1.2530,1.3531
472,44.6071,-0.8742,-1.0614
472,47.7929,-0.6510,-1.0614
472,48.2880,0.2106,-1.0614
472,42.9936,-1.5842,-1.0614
472,48.1853,-0.4939,-1.0614
472,52.8356,0.3115,-1.0614
472,52.6589,0.3988,-1.0614
472,53.2633,0.8734,-1.0614
472,51.7800,0.3316,-1.0614
472,53.7201,0.4329,-1.0614
473,41.1417,1.6754,-1.0172
473,42.8600,1.5235,-1.0172
473,38.1916,0.7176,-1.0172
473,35.2772,-0.1766,-1.0172
473,38.4344,0.9311,-1.0172
473,33.4716,-0.2098,-1.0172
473,43.8648,2.3015,-1.0172
473,32.1726,-0.5093,-1.0172
473,38.2211,1.5648,-1.0172
473,35.5665,-0.5623,-1.0172
474,47.8840,0.3484,-1.1259
474,44.1044,-0.3125,-1.1259
474,54.0939,1.4858,-1.1259
474,49.1844,0.3942,-1.1259
474,46.8076,0.1331,-1.1259
474,48.3275,0.3847,-1.1259
474,54.3206,2.5084,-1.1259
474,59.0089,3.0824,-1.1259
474,49.5114,0.6733,-1.1259
474,50.7037,0.8195,-1.1259
475,45.0201,-0.9123,-0.4534
475,56.6742,0.1244,-0.4534
475,48.9191,-0.7242,-0.4534
475,48.7435,-0.6306,-0.4534
475,53.7460,0.1690,-0.4534
475,55.3817,0.0580,-0.4534
475,28.6568,-2.9195,-0.4534
475,56.3915,0.4651,-0.4534
475,53.3506,0.2248,-0.4534
475,48.9939,-0.5344,-0.4534
476,44.5742,0.0544,-0.5245
476,40.6659,-1.9211,-0.5245
476,40.0143,-1.6520,-0.5245
476,40.7047,-0.0787,-0.5245
476,42.7654,0.5961,-0.5245
476,41.8675,-0.9034,-0.5245
476,42.8896,-0.2770,-0.5245
476,41.5372,-0.8751,-0.5245
476,40.3230,-2.6314,-0.5245
476,40.6308,-2.7306,-0.5245
477,46.5932,1.5735,0.3865
477,44.8050,2.0945,0.3865
477,48.2406,2.0097,0.3865
477,44.8750,0.8091,0.3865
477,45.9154,1.3370,0.3865
477,45.2484,-0.6043,0.3865
477,45.8243,4.5626,0.3865
477,44.5115,1.1154,0.3865
477,43.7374,2.0303,0.3865
477,47.3278,1.8851,0.3865
478,38.1321,1.0473,-0.3433
478,65.5701,4.0386,-0.3433
478,57.1036,2.9187,-0.3433
478,58.1301,3.5062,-0.3433
478,60.5552,3.5110,-0.3433
478,61.4230,3.3871,-0.3433
478,52.7565,2.4109,-0.3433
478,46.8665,2.1162,-0.3433
478,71.1512,4.4051,-0.3433
478,65.4569,4.0189,-0.3433
479,44.1021,-2.6054,-0.1715
479,43.8623,-2.4496,-0.1715
479,47.9978,-1.1564,-0.1715
479,53.7968,-0.0127,-0.1715
479,49.8357,-1.0953,-0.1715
479,51.3821,-0.3894,-0.1715
479,47.3425,-1.3533,-0.1715
479,44.3259,-3.2116,-0.1715
479,50.6936,-0.8765,-0.1715
479,46.7235,-2.2782,-0.1715
480,32.6262,-1.6495,-0.5060
480,46.5029,1.4686,-0.5060
480,34.5312,-1.3283,-0.5060
480,36.8727,-0.5893,-0.5060
480,33.1191,-1.9899,-0.5060
480,33.1854,-1.1729,-0.5060
480,38.4555,-0.4144,-0.5060
480,40.1045,0.6297,-0.5060
480,44.6940,1.2800,-0.5060
480,38.4579,-0.3906,-0.5060
481,41.7029,-1.6754,0.4796
481,46.0276,-0.8520,0.4796
481,51.5131,-0.0120,0.4796
481,52.0872,-0.2207,0.4796
481,53.6078,0.1831,0.4796
481,63.4203,1.7257,0.4796
481,58.5331,0.8830,0.4796
481,48.1961,-0.5617,0.4796
481,56.1739,0.5690,0.4796
481,54.0666,0.1799,0.4796
482,57.9156,-1.0693,-0.6400
482,51.9955,-2.0126,-0.6400
482,50.2104,-2.0167,-0.6400
482,64.1239,0.4121,-0.6400
482,62.3132,-0.3684,-0.6400
482,59.3197,-0.3348,-0.6400
482,61.9982,-0.0654,-0.6400
482,45.7570,-2.7717,-0.6400
482,58.9428,-0.7681,-0.6400
482,57.5094,-0.6829,-0.6400
483,38.2885,-1.3246,1.6438
483,43.4280,-0.1216,1.6438
483,39.9589,-1.1442,1.6438
483,48.3577,1.4557,1.6438
483,44.8470,1.0316,1.6438
483,54.5370,3.0446,1.6438
483,47.3556,0.1608,1.6438
483,48.0042,1.8412,1.6438
483,47.6885,1.0596,1.6438
483,47.4146,1.4931,1.6438
484,44.9051,1.3392,-0.4104
484,34.2376,-1.6776,-0.4104
484,34.8577,-1.1264,-0.4104
484,45.8639,1.4579,-0.4104
484,40.7808,0.3328,-0.4104
484,37.8542,-0.4929,-0.4104
484,34.7873,-0.9123,-0.4104
484,38.9758,-0.5449,-0.4104
484,44.8385,1.4352,-0.4104
484,38.0365,-0.2376,-0.4104
485,41.6229,0.1867,0.0953
485,47.5346,3.1033,0.0953
485,49.1113,3.8109,0.0953
485,42.8240,0.4393,0.0953
485,43.9245,1.7663,0.0953
485,44.1205,1.7439,0.0953
485,43.6626,1.2238,0.0953
485,45.7252,1.6246,0.0953
485,44.6601,2.1665,0.0953
485,44.8981,2.4893,0.0953
486,50.1372,1.4856,1.3285
486,51.6589,1.4755,1.3285
486,53.1150,0.4054,1.3285
486,53.5760,1.0317,1.3285
486,53.2114,1.0084,1.3285
486,53.6360,0.3583,1.3285
486,54.7366,0.4649,1.3285
486,54.4076,0.9974,1.3285
486,48.1743,1.7207,1.3285
486,54.9493,0.1911,1.3285
487,52.3813,-0.8037,0.5372
487,48.2207,-1.4221,0.5372
487,51.9328,-0.5340,0.5372
487,55.7812,0.6754,0.5372
487,49.9199,-1.0718,0.5372
487,47.7209,-1.5569,0.5372
487,51.3575,-0.6974,0.5372
487,54.8953,0.0056,0.5372
487,56.9070,0.8445,0.5372
487,54.4041,-0.0017,0.5372
488,69.4725,2.7914,1.7867
488,40.8777,-0.4607,1.7867
488,53.8864,1.2292,1.7867
488,67.0494,2.4596,1.7867
488,56.3386,1.3261,1.7867
488,61.0881,2.0345,1.7867
488,73.6755,3.1021,1.7867
488,41.9383,-0.2334,1.7867
488,58.4835,1.4230,1.7867
488,51.1912,0.6245,1.7867
489,51.1204,1.0396,-0.0839
489,52.4854,1.8670,-0.0839
489,48.9405,-1.2303,-0.0839
489,50.6005,-0.6722,-0.0839
489,49.0892,0.3329,-0.0839
489,49.4628,-0.4082,-0.0839
489,50.0425,0.0208,-0.0839
489,49.9191,0.9257,-0.0839
489,49.6176,-2.1680,-0.0839
489,50.2672,0.0339,-0.0839
490,48.0015,1.4253,1.3917
490,55.9934,3.6290,1.3917
490,46.8571,2.0883,1.3917
490,43.0137,-0.2952,1.3917
490,54.1792,2.7953,1.3917
490,47.6368,1.4570,1.3917
490,48.8235,0.9756,1.3917
490,47.2753,1.5970,1.3917
490,45.9818,0.1382,1.3917
490,49.0747,1.3312,1.3917
491,57.4900,2.3721,0.7724
491,55.5989,-0.0894,0.7724
491,54.2683,0.9616,0.7724
491,60.0429,2.3444,0.7724
491,54.5747,0.8506,0.7724
491,56.9838,2.9131,0.7724
491,59.7560,3.3056,0.7724
491,53.5846,1.1658,0.7724
491,54.1875,-1.1164,0.7724
491,54.6822,0.6065,0.7724
492,49.5867,-1.3371,-0.5318
492,49.9047,-0.9388,-0.5318
492,49.4268,-0.6625,-0.5318
492,58.7385,1.2753,-0.5318
492,50.7802,-0.4480,-0.5318
492,47.9044,-1.5135,-0.5318
492,46.2383,-1.2253,-0.5318
492,46.6590,-1.2708,-0.5318
492,50.3503,-0.6766,-0.5318
492,49.2636,-0.9416,-0.5318
493,52.5144,-0.3653,0.5749
493,53.6172,-0.1684,0.5749
493,59.2773,0.6674,0.5749
493,55.5815,1.4192,0.5749
493,51.1706,-0.0807,0.5749
493,54.2745,0.1061,0.5749
493,52.7364,-0.0934,0.5749
493,55.8460,0.1243,0.5749
493,57.2002,0.4462,0.5749
493,53.5586,-0.5848,0.5749
494,49.6187,0.3028,-0.1083
494,47.5045,-0.0287,-0.1083
494,40.9853,-1.2839,-0.1083
494,41.8903,-0.9924,-0.1083
494,37.6817,-2.1091,-0.1083
494,34.1811,-2.5329,-0.1083
494,49.1598,0.0719,-0.1083
494,45.3132,-0.4621,-0.1083
494,42.3100,-1.2689,-0.1083
494,40.7074,-1.4602,-0.1083
495,50.8745,0.3131,1.0053
495,34.5428,-1.9793,1.0053
495,41.6148,-1.2922,1.0053
495,51.1928,0.0693,1.0053
495,40.8259,-0.9677,1.0053
495,48.4215,-0.1962,1.0053
495,36.0380,-1.9012,1.0053
495,53.5063,0.7727,1.0053
495,49.5646,-0.1904,1.0053
495,45.8897,-0.5170,1.0053
496,43.5971,-1.7326,-0.1821
496,41.1938,-2.1271,-0.1821
496,50.3173,-0.9396,-0.1821
496,58.5472,0.4804,-0.1821
496,52.2166,0.0502,-0.1821
496,43.9094,-1.8923,-0.1821
496,45.1764,-1.4922,-0.1821
496,45.1246,-1.5166,-0.1821
496,38.4777,-2.7643,-0.1821
496,43.4132,-2.0670,-0.1821
497,51.1279,-0.5291,-0.5561
497,67.8012,0.8562,-0.5561
497,43.2904,-1.1856,-0.5561
497,50.3440,-0.4051,-0.5561
497,67.6529,0.9271,-0.5561
497,48.8471,-0.5631,-0.5561
497,52.8199,-0.3587,-0.5561
497,34.8134,-1.7098,-0.5561
497,38.9927,-1.4151,-0.5561
497,58.2869,0.1668,-0.5561
498,57.3556,2.9859,2.3599
498,63.5367,3.9605,2.3599
498,56.5724,2.7273,2.3599
498,58.6696,3.1010,2.3599
498,56.5563,2.7459,2.3599
498,60.5858,3.0961,2.3599
498,53.9565,2.1830,2.3599
498,57.0162,2.5723,2.3599
498,60.4928,3.4136,2.3599
498,57.3583,2.1987,2.3599
499,54.5420,0.8810,2.2476
499,59.5805,2.5450,2.2476
499,56.4606,0.6952,2.2476
499,52.6583,0.6438,2.2476
499,49.9039,-0.7579,2.2476
499,54.2380,0.4970,2.2476
499,56.4786,1.3486,2.2476
499,56.1702,1.6912,2.2476
499,53.0321,0.4097,2.2476
499,48.0707,-0.2623,2.2476
